node_id,split,dialog_id,turn_id,text,shift_label
1850,train,120,2,that sounds amazing . i am filling out a match profile .,0
1851,train,120,3,how is that going ? i am too old to date,0
1852,train,120,4,my dad keeps setting up blind dates for me . old ?,0
1853,train,120,5,sounds fun ! i am too old to say .,0
1854,train,120,6,you are old with rainbow hair ? that is unusual .,0
1855,train,120,7,yes i am an animal rights worker i am very trendy,0
1856,train,120,8,he keeps sending random guys to the gas station where i work .,0
1857,train,120,9,that is scary that would depress me,0
1858,train,120,10,are you a hippie ? like those nudist colony folk ?,1
1859,train,120,11,i used to be . now i just like to watch birds with my kitties,0
1860,train,120,12,your kitties like birds ? do not they try to snatch them ?,0
1861,train,120,13,sometimes yes . i have to stop them haha,0
1862,train,120,14,i mean where i come from kitties do not play with birds .,0
1863,train,120,15,why not ? they must want to eat them,0
1864,train,121,0,hello how are you today ?,-1
1865,train,121,1,i am good how are you ?,0
1866,train,121,2,"i am pretty good , i am a buddhist",0
1867,train,121,3,nice ! are you married ? because i am gong to be in the spring,1
1868,train,121,4,"no i am lonely , i cant speak since three months ago",0
1869,train,121,5,oh wow ! what happened ? 3 months ago was my 24th birthday,0
1870,train,121,6,because i pursued my spirituality,0
1871,train,121,7,"oh , i pursue my personality by working with my kindergarten students",0
1872,train,121,8,that is good . i do meditation,0
1873,train,121,9,"cool , i relax by going out for dinner with my friends",0
1874,train,121,10,i do to . when are you getting married ?,1
1875,train,121,11,"in april , its a spring wedding ! i am so excited !",0
1876,train,121,12,"i hope you have a good time , where are you from",1
1877,train,121,13,"thank you , and i am from the galapagos islands",0
1878,train,121,14,"i heard its nice there , i am from chicago illinois",0
1879,train,121,15,"nice , are you a chicago cubs fan ?",1
1880,train,121,16,no i am a sox fan,0
1881,train,121,17,"oh cool , do u think they will beat the astros tomorrow",0
1882,train,122,0,how are you doing today,-1
1883,train,122,1,"hello , i am doing very well , thank you . i am getting married soon .",0
1884,train,122,2,that sounds great . i want to get married to eric .,0
1885,train,122,3,who is eric ? i am hoping taylor swift will agree to sing at my wedding .,0
1886,train,122,4,off of the fishy movie,0
1887,train,122,5,i do not think i have ever seen it . how old are you ?,1
1888,train,122,6,four and two quarters and a penny,0
1889,train,122,7,lol . that is awesome . i am so going to use that in a snapchat .,0
1890,train,122,8,what is snapchat ? a barbie ?,0
1891,train,122,9,social media site . like a cross between facebook messenger and face time .,0
1892,train,122,10,my mom has facebook and it has pictures,0
1893,train,122,11,it sure does . do you like legos ?,1
1894,train,122,12,yes . what color do you like,0
1895,train,122,13,"i love purple , what is your favorite ?",0
1896,train,122,14,i like red and pink and blue,0
1897,train,122,15,those are pretty colors as well . i like yellow .,0
1898,train,123,0,"hello , how are you today ?",-1
1899,train,123,1,exhausted driving my five boys around in the mini van everywhere all day .,0
1900,train,123,2,"wow , i am in prison right now",0
1901,train,123,3,oh no ! what happened ?,0
1902,train,123,4,i was caught shoplifting at walmart,0
1903,train,123,5,hope you learn from that . i could really use a glass of wine tonight !,0
1904,train,123,6,"cool , but i am going to be released in a month",0
1905,train,123,7,glad to hear it . we could meet for coffee my favorite is pumpkin flavor .,0
1906,train,123,8,me too ! ! ! except i am in a detention center for juveniles,0
1907,train,123,9,"oh you are very young , i am a baseball coach . ever think of playing ?",1
1908,train,123,10,i would love to but i am old,0
1909,train,123,11,ok . i am with a little league . have any hobbies to keep you busy ?,1
1910,train,123,12,yeah i like to count the freckles on my arm,0
1911,train,123,13,that sounds different . maybe read some good books .,0
1912,train,123,14,i do not have any books though,0
1913,train,123,15,"i could send you some , my boys have many books . where are you located ?",0
1914,train,124,0,hi there . how goes it ?,-1
1915,train,124,1,hey ! ! so i have a house warming party for my new apartment with my buddy tomorrow !,0
1916,train,124,2,that is cool . i hope that you have a great time !,0
1917,train,124,3,i am just hoping no one brings chicken ! that stuff makes me harf !,0
1918,train,124,4,lol . . . i love chicken . i will be eating pizza with an artist i represent and my dog charlie .,0
1919,train,124,5,cool ! so what do you do for a living ? i am a bartender through college .,1
1920,train,124,6,i produce music for a handful of rap artists . as well as eat a lot of pizza !,0
1921,train,124,7,just do not eat too much ! i am going to be a nurse . i would know .,0
1922,train,124,8,"to be honest , it is pretty much all i eat . . .",0
1923,train,124,9,rebel ! you must have a crazy high metabolism .,0
1924,train,124,10,i guess so . i have been 175 pounds for well over 10 years .,0
1925,train,124,11,geez . i am 320 . i hate my body . and i eat under 1800 cals a day .,0
1926,train,124,12,what is the saying . . . big is beautiful ?,0
1927,train,124,13,big is unhealthy . it is not fun .,0
1928,train,124,14,aww . i am sure all will turn out well for you .,0
1929,train,124,15,hopefully i will learn stuff in nursing school .,0
1930,train,125,0,"hi there , tell me about yourself",-1
1931,train,125,1,hi my name is katie i was born in 1982 . what about you ?,0
1932,train,125,2,hi katie . i just got a job at a gas station and love gardening,0
1933,train,125,3,that is awesome ! i love to garden too ! what kind of music do you like ?,1
1934,train,125,4,i prefer rock . how about you ?,0
1935,train,125,5,"i like hip hop , new kids on the block is my favorite .",0
1936,train,125,6,do you like clowns ? they horrify me !,0
1937,train,125,7,no ! my favorite toy as a kid was lite brite because i was so scared !,0
1938,train,125,8,my father keeps setting me up on blind dates . so frustrating !,0
1939,train,125,9,that would be frustrating ! have you gone on any ?,0
1940,train,125,10,just one and i was done ! i was adopted when i was young,0
1941,train,125,11,your father must love you ! how did knowing you were adopted affect you ?,0
1942,train,125,12,i was adopted by an older couple . they love me .,0
1943,train,125,13,amazing ! do you have any hobbies ?,1
1944,train,125,14,i like working with my hands . woodworking etc . you ?,0
1945,train,125,15,what is the coolest thing you have ever made ? i like to go to concerts .,0
1946,train,126,0,hello how are you today ?,-1
1947,train,126,1,"hi , my husband is old and adopted . i love coloring farms in books .",0
1948,train,126,2,ok that is random . i have never been an artist type,0
1949,train,126,3,great ! i live on a farm with a dog named trump who watches hockey .,0
1950,train,126,4,i do not care for dogs . i am waiting for retirement,0
1951,train,126,5,good luck with retirement . my dog trump is a german shepherd .,0
1952,train,126,6,thanks if only retirement will come faster . what do you do for a living ?,1
1953,train,126,7,actor . i adopted a dog and a husband in the same year .,0
1954,train,126,8,oh acting that sounds fun . sounds like you went through some big life events,0
1955,train,126,9,i did ! i got rid of my husband and kept the dog .,0
1956,train,126,10,well at least some good came out of it . hope everything is well for you,0
1957,train,126,11,it is ! we farm and watch hockey where i live . what about you ?,0
1958,train,126,12,i am not a big fan of sports but i do like to travel quite a lot,0
1959,train,126,13,that is cool ! i color in books to settle my nerves .,0
1960,train,127,0,hello ! how are you today ?,-1
1961,train,127,1,i am good but missing having family connections,0
1962,train,127,2,sorry to hear that . i tend to cope with tea .,0
1963,train,127,3,i like eating papaya when i am sad,0
1964,train,127,4,"i have a library in my house , i like to read books while drinking tea .",1
1965,train,127,5,when i try to read i say to myself farmer george no time for reading,0
1966,train,127,6,"haha . if you ever want to visit me , i have a beautiful rose garden .",0
1967,train,127,7,my bees would love your roses,0
1968,train,127,8,are you a bee keeper ?,1
1969,train,127,9,yes i am . would you believe farmer george is married to an italian model ?,1
1970,train,127,10,fantastic ! good for you . that is wonderful,0
1971,train,127,11,thank you ! what do you do for fun ?,1
1972,train,127,12,i tend my rose garden and read books . i am deaf in one ear,0
1973,train,127,13,as long as you can hear out of one its all good right ?,0
1974,train,127,14,i make do . what about you ? what do you do for fun ?,0
1975,train,127,15,well i sure do not talk to my family since they hate me now,0
1976,train,127,16,that is terrible i am sorry . why do they hate you ?,0
1977,train,127,17,i married magdalena the model and she is the same age as my daughter,0
1978,train,127,18,that is crazy ! how can they hate you if its true love ?,0
1979,train,127,19,they think i am only with her for her looks,0
1980,train,127,20,"very sad . but you love her , right ?",0
1981,train,127,21,i sure do . we were meant to be,0
1982,train,127,22,true love is the strongest magic . i hope your family can understand someday .,0
1983,train,127,23,thank you . i hope you are right !,0
1984,train,127,24,i hope so too ! it was nice talking to you,0
1985,train,127,25,you too ! best wishes to you,0
1986,train,128,0,i go dancing on the weekends,-1
1987,train,128,1,me too . i love music .,0
1988,train,128,2,the color orange does not suite me at all . what about you ?,1
1989,train,128,3,i have short blonde hair so it actually works for me,0
1990,train,128,4,"that is awesome . i studied chemistry , yet work in a bookstore",1
1991,train,128,5,i work at a grocery store but i want to be a fashion designer .,0
1992,train,128,6,that is awesome ! ! i have a dog who competes and takes dog agility classes,1
1993,train,128,7,wow that is impressive . i wish i had a dog,0
1994,train,128,8,yeah we have lots of ribbons . i am not big on fashion,1
1995,train,128,9,i live for ruffles and leggings !,0
1996,train,128,10,yeah i do not always wear leggings unless i am going out in the cold,0
1997,train,128,11,do you live somewhere cold ?,1
1998,train,128,12,i do not . i am in new mexico how about you ?,0
1999,train,128,13,i live in north carolina but i want to live in new york .,0
2000,train,128,14,do you plan on moving to new york ?,1
2001,train,128,15,maybe someday . maybe i will be a fitness trainer there .,0
2002,train,129,0,hello ! how are you tonight ?,-1
2003,train,129,1,"hey there , i am doing pretty well , you ?",0
